Time[s], Channel 0
-0.011204000000000, 1
-0.000025625000000, 0
0.000000000000000, 1
0.001531125000000, 0
0.001556708333333, 1
0.008186875000000, 0
0.008212458333333, 1
0.028189250000000, 0
0.028214833333333, 1
0.029852958333333, 0
0.029878541666667, 1
0.036535583333333, 0
0.036561166666667, 1
0.056537916666667, 0
0.056563541666667, 1
0.058187750000000, 0
0.058213375000000, 1
0.064857416666667, 0
0.064883000000000, 1
0.084859791666667, 0
0.084885375000000, 1
0.086536541666667, 0
0.086562166666667, 1
0.093312125000000, 0
0.093337708333333, 1
0.113314458333333, 0
0.113340083333333, 1
0.114857250000000, 0
0.114882833333333, 1
0.121540958333333, 0
0.121566541666667, 1
0.141543291666667, 0
0.141568916666667, 1
0.143288166666667, 0
0.143313750000000, 1
0.149861666666667, 0
0.149887291666667, 1
0.169864041666667, 0
0.169889666666667, 1
0.171541833333333, 0
0.171567416666667, 1
0.178293541666667, 0
0.178319166666667, 1
0.198295916666667, 0
0.198321500000000, 1
0.199862666666667, 0
0.199888250000000, 1
0.206651375000000, 0
0.206676958333333, 1
0.226653708333333, 0
0.226679333333333, 1
0.228296375000000, 0
0.228321958333333, 1
0.234867041666667, 0
0.234892666666667, 1
0.254869416666667, 0
0.254895000000000, 1
0.256532166666667, 0
0.256557791666667, 1
0.263301875000000, 0
0.263327458333333, 1
0.283304250000000, 0
0.283329833333333, 1
0.284875958333333, 0
0.284901583333333, 1
0.291550625000000, 0
0.291576208333333, 1
0.311552958333333, 0
0.311578583333333, 1
0.313304875000000, 0
0.313330458333333, 1
0.319991458333333, 0
0.320017041666667, 1
0.339993791666667, 0
0.340019416666667, 1
0.341539583333333, 0
0.341565166666667, 1
0.348310166666667, 0
0.348335750000000, 1
0.368312500000000, 0
0.368338125000000, 1
0.369881416666667, 0
0.369907000000000, 1
0.376543041666667, 0
0.376568625000000, 1
0.396545375000000, 0
0.396571000000000, 1
0.398208083333333, 0
0.398233666666667, 1
0.404876708333333, 0
0.404902291666667, 1
0.424879083333333, 0
0.424904666666667, 1
0.426547916666667, 0
0.426573541666667, 1
0.433333625000000, 0
0.433359208333333, 1
0.453335958333333, 0
0.453361583333333, 1
0.454877666666667, 0
0.454903250000000, 1
0.461551333333333, 0
0.461576916666667, 1
0.481553708333333, 0
0.481579291666667, 1
0.483216416666667, 0
0.483242041666667, 1
0.489882125000000, 0
0.489907708333333, 1
0.509884500000000, 0
0.509910083333333, 1
0.511548500000000, 0
0.511574125000000, 1
0.518221958333333, 0
0.518247583333333, 1
0.538224333333333, 0
0.538249958333333, 1
0.539881958333333, 0
0.539907583333333, 1
0.546677041666667, 0
0.546702625000000, 1
0.566679416666667, 0
0.566705000000000, 1
0.568224791666667, 0
0.568250375000000, 1
0.574886500000000, 0
0.574912125000000, 1
0.594888875000000, 0
0.594914458333333, 1
0.596556833333333, 0
0.596582416666667, 1
0.603230291666667, 0
0.603255875000000, 1
0.623232666666667, 0
0.623258250000000, 1
0.624887416666667, 0
0.624913000000000, 1
0.631560333333333, 0
0.631585916666667, 1
0.651562708333333, 0
0.651588291666667, 1
0.653233125000000, 0
0.653258750000000, 1
0.660010750000000, 0
0.660036375000000, 1
0.680013125000000, 0
0.680038708333333, 1
0.681564458333333, 0
0.681590083333333, 1
0.688238583333333, 0
0.688264166666667, 1
0.708240958333333, 0
0.708266541666667, 1
0.709892666666667, 0
0.709918250000000, 1
0.716568041666667, 0
0.716593625000000, 1
0.736570375000000, 0
0.736596000000000, 1
0.738232458333333, 0
0.738258041666667, 1
0.744897125000000, 0
0.744922750000000, 1
0.764899500000000, 0
0.764925083333333, 1
0.766572875000000, 0
0.766598458333333, 1
0.773355916666667, 0
0.773381500000000, 1
0.793358250000000, 0
0.793383875000000, 1
0.794897125000000, 0
0.794922708333333, 1
0.801576250000000, 0
0.801601833333333, 1
0.821578625000000, 0
0.821604208333333, 1
0.823236916666667, 0
0.823262500000000, 1
0.829901583333333, 0
0.829927166666667, 1
0.849903916666667, 0
0.849929541666667, 1
0.851581208333333, 0
0.851606833333333, 1
0.858241250000000, 0
0.858266833333333, 1
0.878243583333333, 0
0.878269208333333, 1
0.879902375000000, 0
0.879928000000000, 1
0.886691000000000, 0
0.886716625000000, 1
0.906693375000000, 0
0.906718958333333, 1
0.908242250000000, 0
0.908267833333333, 1
0.914906791666667, 0
0.914932375000000, 1
0.934909125000000, 0
0.934934750000000, 1
0.936572041666667, 0
0.936597625000000, 1
0.943246666666667, 0
0.943272291666667, 1
0.963249041666667, 0
0.963274625000000, 1
0.964906666666667, 0
0.964932291666667, 1
0.971576333333333, 0
0.971601958333333, 1
0.991578708333333, 0
0.991604291666667, 1
0.993246500000000, 0
0.993272083333333, 1
1.000031208333333, 0
1.000056791666667, 1
1.020033541666667, 0
1.020059166666667, 1
1.021577291666667, 0
1.021602916666667, 1
1.028251875000000, 0
1.028277500000000, 1
1.048254250000000, 0
1.048279875000000, 1
1.049921125000000, 0
1.049946708333333, 1
1.056581750000000, 0
1.056607333333333, 1
1.076584125000000, 0
1.076609708333333, 1
1.078260916666667, 0
1.078286500000000, 1
1.084916583333333, 0
1.084942208333333, 1
1.104918958333333, 0
1.104944541666667, 1
1.106581583333333, 0
1.106607208333333, 1
1.113384375000000, 0
1.113409958333333, 1
1.133386750000000, 0
1.133412333333333, 1
1.134925458333333, 0
1.134951083333333, 1
1.141586125000000, 0
1.141611750000000, 1
1.161588500000000, 0
1.161614125000000, 1
1.163266166666667, 0
1.163291791666667, 1
1.169921833333333, 0
1.169947416666667, 1
1.189924208333333, 0
1.189949791666667, 1
1.191587041666667, 0
1.191612625000000, 1
1.198270666666667, 0
1.198296250000000, 1
1.218273000000000, 0
1.218298625000000, 1
1.220018875000000, 0
1.220044458333333, 1
1.226711416666667, 0
1.226737000000000, 1
1.246713750000000, 0
1.246739375000000, 1
1.248270625000000, 0
1.248296250000000, 1
1.255024166666667, 0
1.255049750000000, 1
1.275026541666667, 0
1.275052125000000, 1
1.276600333333333, 0
1.276625916666667, 1
1.283275000000000, 0
1.283300625000000, 1
1.303277375000000, 0
1.303302958333333, 1
1.305027083333334, 0
1.305052666666667, 1
1.311596750000000, 0
1.311622375000000, 1
1.331599125000000, 0
1.331624750000000, 1
1.333261958333333, 0
1.333287541666667, 1
1.340138583333333, 0
1.340164208333333, 1
1.360140958333333, 0
1.360166541666667, 1
1.361596750000000, 0
1.361622333333333, 1
1.368266375000000, 0
1.368291958333334, 1
1.388268750000000, 0
1.388294333333334, 1
1.390035541666667, 0
1.390061166666667, 1
1.396601208333333, 0
1.396626791666667, 1
1.416603541666667, 0
1.416629166666667, 1
1.418270291666667, 0
1.418295916666667, 1
1.424935833333334, 0
1.424961416666667, 1
1.444938208333334, 0
1.444963791666667, 1
1.446602000000000, 0
1.446627625000000, 1
1.453391000000000, 0
1.453416625000000, 1
1.473393375000000, 0
1.473418958333333, 1
1.474938791666667, 0
1.474964375000000, 1
1.481606416666667, 0
1.481632000000000, 1
1.501608750000000, 0
1.501634375000000, 1
1.503271708333333, 0
1.503297291666667, 1
1.509944333333333, 0
1.509969916666667, 1
1.529946666666667, 0
1.529972291666667, 1
1.531606291666667, 0
1.531631916666667, 1
1.538281958333333, 0
1.538307583333334, 1
1.558284333333333, 0
1.558309958333334, 1
1.559947125000000, 0
1.559972708333333, 1
1.566730875000000, 0
1.566756458333333, 1
1.586733208333333, 0
1.586758833333333, 1
1.588279250000000, 0
1.588304833333333, 1
1.594952583333333, 0
1.594978166666667, 1
1.614954958333333, 0
1.614980541666667, 1
1.616611750000000, 0
1.616637333333333, 1
1.623282708333333, 0
1.623308291666667, 1
1.643285041666667, 0
1.643310666666667, 1
1.644955458333333, 0
1.644981041666667, 1
1.651616208333333, 0
1.651641791666667, 1
1.671618583333333, 0
1.671644166666667, 1
1.673287583333333, 0
1.673313166666667, 1
1.680080916666667, 0
1.680106500000000, 1
1.700083250000000, 0
1.700108875000000, 1
1.701617000000000, 0
1.701642625000000, 1
1.708290958333333, 0
1.708316583333333, 1
1.728293333333333, 0
1.728318916666667, 1
1.729963833333333, 0
1.729989416666667, 1
1.736621458333333, 0
1.736647041666667, 1
1.756623833333333, 0
1.756649416666667, 1
1.758295250000000, 0
1.758320833333333, 1
1.764969333333333, 0
1.764994958333334, 1
1.784971708333333, 0
1.784997291666667, 1
1.786621458333334, 0
1.786647041666667, 1
1.793423541666667, 0
1.793449125000000, 1
1.813425875000000, 0
1.813451500000000, 1
1.814961250000000, 0
1.814986833333333, 1
1.821625833333333, 0
1.821651458333333, 1
1.841628208333334, 0
1.841653791666667, 1
1.843303625000000, 0
1.843329208333333, 1
1.849965541666667, 0
1.849991125000000, 1
1.869967916666667, 0
1.869993500000000, 1
1.871626708333334, 0
1.871652333333333, 1
1.878306875000000, 0
1.878332500000000, 1
1.898309250000000, 0
1.898334875000000, 1
1.899966500000000, 0
1.899992125000000, 1
1.906750250000000, 0
1.906775875000000, 1
1.926752625000000, 0
1.926778208333333, 1
1.928296375000000, 0
1.928321958333334, 1
1.934970958333333, 0
1.934996583333333, 1
1.954973333333333, 0
1.954998916666667, 1
1.956631000000000, 0
1.956656625000000, 1
1.963314666666667, 0
1.963340250000000, 1
1.983317000000000, 0
1.983342625000000, 1
1.984970833333333, 0
1.984996458333333, 1
1.991635500000000, 0
1.991661083333333, 1
2.011637833333333, 0
2.011663458333333, 1
2.013301625000000, 0
2.013327250000000, 1
2.020088333333333, 0
2.020113958333333, 1
2.040090708333334, 0
2.040116291666667, 1
2.041636458333334, 0
2.041662041666667, 1
2.048306000000000, 0
2.048331625000000, 1
2.068308375000000, 0
2.068333958333334, 1
2.069977250000000, 0
2.070002875000000, 1
2.076640875000000, 0
2.076666500000000, 1
2.096643250000000, 0
2.096668875000000, 1
2.098305916666667, 0
2.098331500000000, 1
